claim_id,claim_name,claim_node_type,artifact_id,filename,artifact_type,relation,source_span,verification_status,notes,node_type,type
RA-MOTIF-NATIVE-ORIENT-LINK-001,Native orientation catalog evidence refines orientation-link surface,claim,ART-MOTIF-NATIVE-ORIENT-LINK-LEAN-v1_3,RA_MotifNativeOrientationLinkDerivation.lean,lean,formal_anchor,,source_level_formal_bridge_pending_compile,v1.3 proposal edge,claim,claim_artifact_edge
RA-MOTIF-NATIVE-ORIENT-LINK-001,Native orientation catalog evidence refines orientation-link surface,claim,ART-SIM-NATIVE-ORIENT-LINK-REPORT-v1_3,RA_CausalDAG_MotifCommitSimulator_v1_3_NativeOrientationLinkDerivation_Report_May05_2026.md,md,formal_bridge_report,,source_level_formal_bridge_pending_compile,v1.3 proposal edge,claim,claim_artifact_edge
RA-MOTIF-NATIVE-ORIENT-LINK-001,Native orientation catalog evidence refines orientation-link surface,claim,ART-SIM-NATIVE-ORIENT-LINK-AUDIT-v1_3,source_audit_RA_CausalDAG_MotifCommitSimulator_v1_3_May05_2026.log,log,source_audit,,source_level_formal_bridge_pending_compile,v1.3 proposal edge,claim,claim_artifact_edge
RA-MOTIF-NATIVE-ORIENT-LINK-001,Native orientation catalog evidence refines orientation-link surface,claim,ART-SIM-NATIVE-ORIENT-LINK-PACKET-v1_3,RA_CausalDAG_MotifCommitSimulator_v1_3_NativeOrientationLinkDerivation_May05_2026,dir,packet_provenance,,source_level_formal_bridge_pending_compile,v1.3 proposal edge,claim,claim_artifact_edge
RA-SIM-NATIVE-ORIENT-LINK-001,Native theorem-catalog orientation surface separates from support/frontier overlap,claim,ART-SIM-NATIVE-ORIENT-LINK-PY-v1_3,ra_native_orientation_link_derivation.py,python,formal_anchor,,simulation_validated_packet_local_pending_canonical,v1.3 proposal edge,claim,claim_artifact_edge
RA-SIM-NATIVE-ORIENT-LINK-001,Native theorem-catalog orientation surface separates from support/frontier overlap,claim,ART-SIM-NATIVE-ORIENT-LINK-REPORT-v1_3,RA_CausalDAG_MotifCommitSimulator_v1_3_NativeOrientationLinkDerivation_Report_May05_2026.md,md,formal_bridge_report,,simulation_validated_packet_local_pending_canonical,v1.3 proposal edge,claim,claim_artifact_edge
RA-SIM-NATIVE-ORIENT-LINK-001,Native theorem-catalog orientation surface separates from support/frontier overlap,claim,ART-SIM-NATIVE-ORIENT-LINK-MANIFEST-v1_3,ra_native_orientation_theorem_manifest_v1_3.csv,csv,formal_anchor,,simulation_validated_packet_local_pending_canonical,v1.3 proposal edge,claim,claim_artifact_edge
RA-SIM-NATIVE-ORIENT-LINK-001,Native theorem-catalog orientation surface separates from support/frontier overlap,claim,ART-SIM-NATIVE-ORIENT-LINK-SURFACE-v1_3,ra_native_orientation_link_surface_v1_3.csv,csv,formal_anchor,,simulation_validated_packet_local_pending_canonical,v1.3 proposal edge,claim,claim_artifact_edge
RA-SIM-NATIVE-ORIENT-LINK-001,Native theorem-catalog orientation surface separates from support/frontier overlap,claim,ART-SIM-NATIVE-ORIENT-LINK-AUDIT-v1_3,source_audit_RA_CausalDAG_MotifCommitSimulator_v1_3_May05_2026.log,log,source_audit,,simulation_validated_packet_local_pending_canonical,v1.3 proposal edge,claim,claim_artifact_edge
RA-SIM-NATIVE-ORIENT-LINK-001,Native theorem-catalog orientation surface separates from support/frontier overlap,claim,ART-SIM-NATIVE-ORIENT-LINK-PACKET-v1_3,RA_CausalDAG_MotifCommitSimulator_v1_3_NativeOrientationLinkDerivation_May05_2026,dir,packet_provenance,,simulation_validated_packet_local_pending_canonical,v1.3 proposal edge,claim,claim_artifact_edge
RA-SIM-NATIVE-ORIENT-LINK-002,Native orientation catalog surface supports orientation-specific diagnostics after support/frontier control,claim,ART-SIM-NATIVE-ORIENT-LINK-PY-v1_3,ra_native_orientation_link_derivation.py,python,formal_anchor,,simulation_validated_packet_local_pending_canonical,v1.3 proposal edge,claim,claim_artifact_edge
RA-SIM-NATIVE-ORIENT-LINK-002,Native orientation catalog surface supports orientation-specific diagnostics after support/frontier control,claim,ART-SIM-NATIVE-ORIENT-LINK-REPORT-v1_3,RA_CausalDAG_MotifCommitSimulator_v1_3_NativeOrientationLinkDerivation_Report_May05_2026.md,md,formal_bridge_report,,simulation_validated_packet_local_pending_canonical,v1.3 proposal edge,claim,claim_artifact_edge
